vehicle_id,global_time,local_x,local_y,v_vel,v_acc,v_length,v_width,lane_id,preceding,space_headway,time_headway,location
9,1118847883300,7.197,400.094,22.66,0.0,13.0,5.9,1,5,73.83,3.26,us-101
9,1118847883400,7.263,402.36,22.66,0.0,13.0,5.9,1,5,74.77,3.3,us-101
9,1118847883500,7.328,404.625,22.66,0.0,13.0,5.9,1,5,75.7,3.34,us-101
9,1118847883600,7.393,406.891,22.66,0.0,13.0,5.9,1,5,76.64,3.38,us-101
9,1118847883700,7.458,409.157,22.66,0.0,13.0,5.9,1,5,77.57,3.42,us-101
9,1118847883800,7.524,411.423,22.66,0.0,13.0,5.9,1,5,78.5,3.46,us-101
9,1118847883900,7.588,413.689,22.66,0.0,13.0,5.9,1,5,79.43,3.51,us-101
9,1118847884000,7.653,415.956,22.64,-0.31,13.0,5.9,1,5,80.37,3.55,us-101
9,1118847884100,7.719,418.212,22.67,0.66,13.0,5.9,1,5,81.31,3.59,us-101
9,1118847884200,7.784,420.451,23.03,5.45,13.0,5.9,1,5,82.25,3.57,us-101
9,1118847884300,7.831,422.754,23.97,11.2,13.0,5.9,1,5,83.14,3.47,us-101
9,1118847884400,7.843,425.248,25.57,11.2,13.0,5.9,1,5,83.96,3.28,us-101
9,1118847884500,7.897,427.915,27.66,11.2,13.0,5.9,1,5,84.76,3.06,us-101
9,1118847884600,7.945,430.78,29.75,11.2,13.0,5.9,1,5,85.49,2.87,us-101
9,1118847884700,8.035,433.819,31.35,11.2,13.0,5.9,1,5,86.2,2.75,us-101
9,1118847884800,8.09,437.049,32.3,5.43,13.0,5.9,1,5,86.84,2.69,us-101
9,1118847884900,8.126,440.342,32.65,0.63,13.0,5.9,1,5,87.42,2.68,us-101
9,1118847885000,8.163,443.619,32.69,-0.31,13.0,5.9,1,5,87.98,2.69,us-101
9,1118847885100,8.2,446.883,32.67,0.0,13.0,5.9,1,5,88.53,2.71,us-101
9,1118847885200,8.236,450.15,32.67,0.0,13.0,5.9,1,5,89.08,2.73,us-101
9,1118847885300,8.273,453.416,32.67,0.0,13.0,5.9,1,5,89.67,2.74,us-101
9,1118847885400,8.31,456.683,32.67,0.0,13.0,5.9,1,5,90.28,2.76,us-101
9,1118847885500,8.345,459.95,32.67,0.0,13.0,5.9,1,5,90.87,2.78,us-101
9,1118847885600,8.382,463.216,32.67,0.0,13.0,5.9,1,5,91.47,2.8,us-101
9,1118847885700,8.42,466.483,32.67,0.0,13.0,5.9,1,5,92.06,2.82,us-101
9,1118847885800,8.455,469.749,32.67,0.0,13.0,5.9,1,5,92.66,2.84,us-101
9,1118847885900,8.492,473.016,32.67,0.0,13.0,5.9,1,5,93.26,2.85,us-101
9,1118847886000,8.529,476.283,32.67,0.0,13.0,5.9,1,5,93.85,2.87,us-101
9,1118847886100,8.565,479.549,32.67,0.0,13.0,5.9,1,5,94.45,2.89,us-101
9,1118847886200,8.602,482.816,32.67,0.0,13.0,5.9,1,5,95.04,2.91,us-101
9,1118847886300,8.639,486.083,32.67,0.0,13.0,5.9,1,5,95.64,2.93,us-101
9,1118847886400,8.675,489.349,32.67,0.0,13.0,5.9,1,5,96.24,2.95,us-101
9,1118847886500,8.712,492.616,32.67,0.0,13.0,5.9,1,5,96.83,2.96,us-101
9,1118847886600,8.749,495.883,32.67,0.0,13.0,5.9,1,5,97.44,2.98,us-101
9,1118847886700,8.784,499.149,32.67,0.0,13.0,5.9,1,5,98.04,3.0,us-101
9,1118847886800,8.822,502.416,32.67,0.0,13.0,5.9,1,5,98.6,3.02,us-101
9,1118847886900,8.859,505.682,32.67,0.0,13.0,5.9,1,5,99.1,3.03,us-101
9,1118847887000,8.894,508.951,32.65,-0.3,13.0,5.9,1,5,99.57,3.05,us-101
9,1118847887100,8.931,512.211,32.65,0.1,13.0,5.9,1,5,100.08,3.07,us-101
9,1118847887200,8.968,515.457,32.85,3.2,13.0,5.9,1,5,100.64,3.06,us-101
9,1118847887300,9.003,518.722,33.47,8.72,13.0,5.9,1,5,101.24,3.02,us-101
9,1118847887400,8.969,522.109,34.58,11.2,13.0,5.9,1,5,101.78,2.94,us-101
9,1118847887500,8.968,525.64,35.99,11.2,13.0,5.9,1,5,102.26,2.84,us-101
9,1118847887600,8.968,529.297,37.31,11.2,13.0,5.9,1,5,102.73,2.75,us-101
9,1118847887700,9.0,533.108,38.3,7.64,13.0,5.9,1,5,103.14,2.69,us-101
9,1118847887800,9.017,537.002,38.92,4.24,13.0,5.9,1,5,103.53,2.66,us-101
9,1118847887900,9.039,540.928,39.24,2.3,13.0,5.9,1,5,103.89,2.65,us-101
9,1118847888000,9.06,544.873,39.41,0.88,13.0,5.9,1,5,104.22,2.64,us-101
9,1118847888100,9.081,548.826,39.46,0.0,13.0,5.9,1,5,104.54,2.65,us-101
9,1118847888200,9.102,552.772,39.46,0.0,13.0,5.9,1,5,104.87,2.66,us-101
9,1118847888300,9.124,556.718,39.46,0.0,13.0,5.9,1,5,105.2,2.67,us-101
9,1118847888400,9.145,560.664,39.46,0.02,13.0,5.9,1,5,105.53,2.67,us-101
9,1118847888500,9.166,564.611,39.47,0.0,13.0,5.9,1,5,105.83,2.68,us-101
9,1118847888600,9.188,568.558,39.47,0.0,13.0,5.9,1,5,106.13,2.69,us-101
9,1118847888700,9.208,572.504,39.46,0.0,13.0,5.9,1,5,106.44,2.7,us-101
9,1118847888800,9.23,576.45,39.46,0.0,13.0,5.9,1,5,106.76,2.71,us-101
9,1118847888900,9.251,580.397,39.46,0.0,13.0,5.9,1,5,107.1,2.71,us-101
9,1118847889000,9.273,584.343,39.46,0.0,13.0,5.9,1,5,107.42,2.72,us-101
9,1118847889100,9.293,588.288,39.47,0.16,13.0,5.9,1,5,107.76,2.73,us-101
9,1118847889200,9.315,592.237,39.49,0.15,13.0,5.9,1,5,108.1,2.74,us-101
9,1118847889300,9.335,596.193,39.43,-0.93,13.0,5.9,1,5,108.42,2.75,us-101
9,1118847889400,9.377,600.143,39.24,-2.79,13.0,5.9,1,5,108.7,2.77,us-101
9,1118847889500,9.378,604.059,38.94,-3.59,13.0,5.9,1,5,108.92,2.8,us-101
9,1118847889600,9.298,607.924,38.71,-1.73,13.0,5.9,1,5,109.06,2.82,us-101
9,1118847889700,9.185,611.764,38.71,1.73,13.0,5.9,1,5,109.13,2.82,us-101
9,1118847889800,9.104,615.63,38.94,3.6,13.0,5.9,1,5,109.12,2.8,us-101
9,1118847889900,9.107,619.546,39.24,2.78,13.0,5.9,1,5,109.05,2.78,us-101
9,1118847890000,9.147,623.496,39.43,0.91,13.0,5.9,1,5,108.96,2.76,us-101
9,1118847890100,9.168,627.452,39.48,-0.19,13.0,5.9,1,5,108.87,2.76,us-101
9,1118847890200,9.19,631.398,39.47,-0.04,13.0,5.9,1,5,108.79,2.76,us-101
9,1118847890300,9.214,635.341,39.5,0.61,13.0,5.9,1,5,108.72,2.75,us-101
9,1118847890400,9.235,639.29,39.6,1.25,13.0,5.9,1,5,108.63,2.74,us-101
9,1118847890500,9.239,643.254,39.73,1.57,13.0,5.9,1,5,108.49,2.73,us-101
9,1118847890600,9.219,647.236,39.87,1.25,13.0,5.9,1,5,108.3,2.72,us-101
9,1118847890700,9.182,651.234,39.96,0.6,13.0,5.9,1,5,108.11,2.71,us-101
9,1118847890800,9.142,655.236,40.0,0.12,13.0,5.9,1,5,107.99,2.7,us-101
9,1118847890900,9.105,659.238,40.01,-0.05,13.0,5.9,1,5,107.96,2.7,us-101
9,1118847891000,9.069,663.243,39.96,-0.75,13.0,5.9,1,5,107.97,2.7,us-101
9,1118847891100,9.032,667.238,39.85,-1.35,13.0,5.9,1,5,107.93,2.71,us-101
9,1118847891200,8.995,671.213,39.78,-0.65,13.0,5.9,1,5,107.77,2.71,us-101
9,1118847891300,8.976,675.18,39.78,0.66,13.0,5.9,1,5,107.5,2.7,us-101
9,1118847891400,8.976,679.155,39.85,1.37,13.0,5.9,1,5,107.09,2.69,us-101
9,1118847891500,8.976,683.15,39.96,0.73,13.0,5.9,1,5,106.6,2.67,us-101
9,1118847891600,8.975,687.156,40.0,0.0,13.0,5.9,1,5,106.02,2.65,us-101
9,1118847891700,8.974,691.156,40.0,0.0,13.0,5.9,1,5,105.33,2.63,us-101
9,1118847891800,8.974,695.156,40.0,0.0,13.0,5.9,1,5,104.5,2.61,us-101
9,1118847891900,8.974,699.156,40.0,0.0,13.0,5.9,1,5,103.6,2.59,us-101
9,1118847892000,8.974,703.155,40.01,0.16,13.0,5.9,1,5,102.71,2.57,us-101
9,1118847892100,8.974,707.156,40.03,0.3,13.0,5.9,1,5,101.92,2.55,us-101
9,1118847892200,8.974,711.168,39.99,-0.79,13.0,5.9,1,5,101.17,2.53,us-101
9,1118847892300,8.98,715.182,39.74,-3.72,13.0,5.9,1,5,100.36,2.53,us-101
9,1118847892400,8.982,719.162,39.2,-7.34,13.0,5.9,1,5,99.44,2.54,us-101
9,1118847892500,8.957,723.058,38.41,-9.08,13.0,5.9,1,5,98.47,2.56,us-101
9,1118847892600,8.867,726.843,37.62,-7.36,13.0,5.9,1,5,97.46,2.59,us-101
9,1118847892700,8.752,730.545,37.07,-3.75,13.0,5.9,1,5,96.41,2.6,us-101
9,1118847892800,8.63,734.212,36.82,-0.8,13.0,5.9,1,5,95.25,2.59,us-101
9,1118847892900,8.517,737.881,36.78,0.3,13.0,5.9,1,5,93.95,2.55,us-101
9,1118847893000,8.402,741.561,36.8,0.17,13.0,5.9,1,5,92.58,2.52,us-101
9,1118847893100,8.289,745.241,36.83,0.35,13.0,5.9,1,5,91.18,2.48,us-101
9,1118847893200,8.174,748.933,36.8,-0.71,13.0,5.9,1,5,89.77,2.44,us-101
9,1118847893300,8.06,752.639,36.45,-5.32,13.0,5.9,1,5,88.35,2.42,us-101
9,1118847893400,7.972,756.29,35.57,-11.2,13.0,5.9,1,5,86.96,2.44,us-101
9,1118847893500,7.901,759.763,34.14,-11.2,13.0,5.9,1,5,85.76,2.51,us-101
9,1118847893600,7.802,763.09,32.41,-11.2,13.0,5.9,1,5,84.73,2.61,us-101
9,1118847893700,7.682,766.271,30.96,-11.2,13.0,5.9,1,5,83.86,2.71,us-101
9,1118847893800,7.567,769.269,30.12,-4.64,13.0,5.9,1,5,83.19,2.76,us-101
9,1118847893900,7.547,772.22,29.86,0.54,13.0,5.9,1,5,82.48,2.76,us-101
9,1118847894000,7.535,775.199,29.92,1.4,13.0,5.9,1,5,81.57,2.73,us-101
9,1118847894100,7.516,778.207,30.01,0.13,13.0,5.9,1,5,80.48,2.68,us-101
9,1118847894200,7.497,781.211,30.03,0.0,13.0,5.9,1,5,79.24,2.64,us-101
9,1118847894300,7.478,784.213,30.02,0.07,13.0,5.9,1,5,77.84,2.59,us-101
9,1118847894400,7.459,787.23,29.9,-2.03,13.0,5.9,1,5,76.32,2.55,us-101
9,1118847894500,7.44,790.236,29.46,-6.24,13.0,5.9,1,5,74.79,2.54,us-101
9,1118847894600,7.463,793.182,28.64,-10.69,13.0,5.9,1,5,73.36,2.56,us-101
9,1118847894700,7.467,795.99,27.5,-11.2,13.0,5.9,1,5,72.06,2.62,us-101
9,1118847894800,7.429,798.682,26.37,-10.7,13.0,5.9,1,5,70.81,2.69,us-101
9,1118847894900,7.372,801.235,25.55,-6.01,13.0,5.9,1,5,69.57,2.72,us-101
9,1118847895000,7.356,803.733,25.13,-1.97,13.0,5.9,1,5,68.26,2.72,us-101
9,1118847895100,7.34,806.233,24.87,-1.98,13.0,5.9,1,5,66.82,2.69,us-101
9,1118847895200,7.325,808.735,24.45,-6.02,13.0,5.9,1,5,65.31,2.67,us-101
9,1118847895300,7.35,811.182,23.63,-10.71,13.0,5.9,1,5,63.84,2.7,us-101
9,1118847895400,7.357,813.49,22.5,-11.2,13.0,5.9,1,5,62.53,2.78,us-101
9,1118847895500,7.321,815.681,21.37,-10.63,13.0,5.9,1,5,61.34,2.87,us-101
9,1118847895600,7.267,817.736,20.55,-6.15,13.0,5.9,1,5,60.29,2.93,us-101
9,1118847895700,7.255,819.73,20.13,-1.77,13.0,5.9,1,5,59.29,2.95,us-101
9,1118847895800,7.242,821.719,20.02,0.15,13.0,5.9,1,5,58.3,2.91,us-101
9,1118847895900,7.227,823.732,19.93,-1.47,13.0,5.9,1,5,57.31,2.88,us-101
9,1118847896000,7.213,825.742,19.57,-5.28,13.0,5.9,1,5,56.29,2.88,us-101
9,1118847896100,7.226,827.699,18.87,-9.13,13.0,5.9,1,5,55.29,2.93,us-101
9,1118847896200,7.229,829.553,17.9,-10.87,13.0,5.9,1,5,54.32,3.03,us-101
9,1118847896300,7.189,831.278,16.92,-9.12,13.0,5.9,1,5,53.43,3.16,us-101
9,1118847896400,7.139,832.899,16.22,-5.21,13.0,5.9,1,5,52.63,3.24,us-101
9,1118847896500,7.115,834.47,15.87,-1.56,13.0,5.9,1,5,51.83,3.27,us-101
9,1118847896600,7.093,836.036,15.77,0.16,13.0,5.9,1,5,50.94,3.23,us-101
9,1118847896700,7.07,837.615,15.77,-0.06,13.0,5.9,1,5,49.94,3.17,us-101
9,1118847896800,7.052,839.196,15.73,-0.79,13.0,5.9,1,5,48.91,3.11,us-101
9,1118847896900,7.024,840.767,15.64,-1.01,13.0,5.9,1,5,47.94,3.07,us-101
9,1118847897000,6.975,842.323,15.58,-0.48,13.0,5.9,1,5,47.03,3.02,us-101
9,1118847897100,6.917,843.872,15.58,0.48,13.0,5.9,1,5,46.1,2.96,us-101
9,1118847897200,6.867,845.428,15.64,1.01,13.0,5.9,1,5,45.14,2.89,us-101
9,1118847897300,6.84,846.999,15.73,0.79,13.0,5.9,1,5,44.18,2.81,us-101
9,1118847897400,6.822,848.579,15.78,0.28,13.0,5.9,1,5,43.29,2.74,us-101
9,1118847897500,6.799,850.161,15.8,0.0,13.0,5.9,1,5,42.5,2.69,us-101
9,1118847897600,6.777,851.74,15.82,0.23,13.0,5.9,1,5,41.82,2.64,us-101
9,1118847897700,6.754,853.326,15.8,-0.28,13.0,5.9,1,5,41.25,2.61,us-101
9,1118847897800,6.732,854.92,15.63,-2.68,13.0,5.9,1,5,40.73,2.61,us-101
9,1118847897900,6.714,856.492,15.19,-6.12,13.0,5.9,1,5,40.2,2.65,us-101
9,1118847898000,6.714,857.999,14.47,-8.76,13.0,5.9,1,5,39.65,2.74,us-101
9,1118847898100,6.685,859.399,13.65,-8.17,13.0,5.9,1,5,39.18,2.87,us-101
9,1118847898200,6.63,860.706,12.99,-5.3,13.0,5.9,1,5,38.86,2.99,us-101
9,1118847898300,6.604,861.967,12.52,-3.61,13.0,5.9,1,5,38.69,3.09,us-101
9,1118847898400,6.577,863.203,12.09,-4.34,13.0,5.9,1,5,38.67,3.2,us-101
9,1118847898500,6.569,864.404,11.56,-6.51,13.0,5.9,1,5,38.76,3.35,us-101
9,1118847898600,6.544,865.531,10.92,-6.8,13.0,5.9,1,5,39.02,3.57,us-101
9,1118847898700,6.506,866.574,10.38,-4.38,13.0,5.9,1,5,39.43,3.8,us-101
9,1118847898800,6.486,867.571,10.07,-1.61,13.0,5.9,1,5,39.94,3.97,us-101
9,1118847898900,6.464,868.558,9.97,0.05,13.0,5.9,1,5,40.47,4.06,us-101
9,1118847899000,6.443,869.553,9.98,0.24,13.0,5.9,1,5,40.97,4.11,us-101
9,1118847899100,6.422,870.554,10.0,0.0,13.0,5.9,1,5,41.47,4.15,us-101
9,1118847899200,6.401,871.554,10.0,0.02,13.0,5.9,1,5,41.97,4.2,us-101
9,1118847899300,6.38,872.554,10.0,0.0,13.0,5.9,1,5,42.45,4.24,us-101
9,1118847899400,6.359,873.554,10.0,0.0,13.0,5.9,1,5,42.94,4.29,us-101
9,1118847899500,6.337,874.554,10.0,0.0,13.0,5.9,1,5,43.5,4.35,us-101
9,1118847899600,6.317,875.553,10.0,0.0,13.0,5.9,1,5,44.19,4.42,us-101
9,1118847899700,6.295,876.553,10.0,0.0,13.0,5.9,1,5,45.02,4.5,us-101
9,1118847899800,6.275,877.553,10.0,0.0,13.0,5.9,1,5,45.9,4.59,us-101
9,1118847899900,6.253,878.553,10.0,0.0,13.0,5.9,1,5,46.72,4.67,us-101
9,1118847900000,6.232,879.554,9.98,-0.26,13.0,5.9,1,5,47.49,4.76,us-101
9,1118847900100,6.211,880.549,9.97,-0.07,13.0,5.9,1,5,48.3,4.84,us-101
9,1118847900200,6.19,881.536,10.07,1.61,13.0,5.9,1,5,49.26,4.89,us-101
9,1118847900300,6.169,882.533,10.37,4.34,13.0,5.9,1,5,50.31,4.85,us-101
9,1118847900400,6.131,883.574,10.92,6.92,13.0,5.9,1,5,51.28,4.7,us-101
9,1118847900500,6.106,884.691,11.67,8.23,13.0,5.9,1,5,52.09,4.46,us-101
9,1118847900600,6.079,885.898,12.5,8.42,13.0,5.9,1,5,52.76,4.22,us-101
9,1118847900700,6.053,887.19,13.32,8.23,13.0,5.9,1,5,53.41,4.01,us-101
9,1118847900800,6.025,888.573,14.07,6.93,13.0,5.9,1,5,54.02,3.84,us-101
9,1118847900900,6.012,890.031,14.62,4.35,13.0,5.9,1,5,54.58,3.73,us-101
9,1118847901000,5.979,891.533,14.92,1.62,13.0,5.9,1,5,55.08,3.69,us-101
9,1118847901100,5.947,893.047,15.03,-0.06,13.0,5.9,1,5,55.55,3.7,us-101
9,1118847901200,5.915,894.551,15.01,-0.25,13.0,5.9,1,5,56.03,3.73,us-101
9,1118847901300,5.884,896.049,15.0,0.0,13.0,5.9,1,5,56.55,3.77,us-101
9,1118847901400,5.852,897.549,15.0,0.0,13.0,5.9,1,5,57.05,3.8,us-101
9,1118847901500,5.82,899.048,15.0,0.0,13.0,5.9,1,5,57.51,3.83,us-101
9,1118847901600,5.788,900.548,15.0,0.0,13.0,5.9,1,5,57.86,3.86,us-101
9,1118847901700,5.758,902.05,14.97,-0.36,13.0,5.9,1,5,58.11,3.88,us-101
9,1118847901800,5.726,903.538,15.0,0.59,13.0,5.9,1,5,58.31,3.89,us-101
9,1118847901900,5.694,905.02,15.27,4.11,13.0,5.9,1,5,58.49,3.83,us-101
9,1118847902000,5.619,906.537,15.91,8.74,13.0,5.9,1,5,58.65,3.69,us-101
9,1118847902100,5.764,908.159,16.81,10.36,13.0,5.9,1,5,58.71,3.49,us-101
9,1118847902200,5.97,909.918,17.57,5.97,13.0,5.9,1,5,58.63,3.34,us-101
9,1118847902300,6.314,911.751,17.81,-1.1,13.0,5.9,1,5,58.48,3.28,us-101
9,1118847902400,6.47,913.549,17.63,-4.08,13.0,5.9,1,5,58.36,3.31,us-101
9,1118847902500,6.489,915.272,17.47,-0.44,13.0,5.9,1,5,58.29,3.34,us-101
9,1118847902600,6.396,916.978,17.69,5.33,13.0,5.9,1,5,58.27,3.29,us-101
9,1118847902700,6.411,918.75,18.32,8.31,13.0,5.9,1,5,58.33,3.18,us-101
9,1118847902800,6.416,920.629,19.08,7.19,13.0,5.9,1,5,58.44,3.06,us-101
9,1118847902900,6.437,922.594,19.64,4.16,13.0,5.9,1,5,58.62,2.98,us-101
9,1118847903000,6.442,924.595,19.93,1.61,13.0,5.9,1,5,58.91,2.96,us-101
9,1118847903100,6.447,926.609,20.03,-0.07,13.0,5.9,1,5,59.35,2.96,us-101
9,1118847903200,6.452,928.613,20.02,-0.26,13.0,5.9,1,5,59.81,2.99,us-101
9,1118847903300,6.457,930.612,20.0,0.0,13.0,5.9,1,5,60.27,3.01,us-101
9,1118847903400,6.461,932.612,20.0,0.0,13.0,5.9,1,5,60.72,3.04,us-101
9,1118847903500,6.466,934.612,20.0,0.0,13.0,5.9,1,5,61.15,3.06,us-101
9,1118847903600,6.471,936.611,20.0,0.0,13.0,5.9,1,5,61.6,3.08,us-101
9,1118847903700,6.476,938.611,20.0,0.0,13.0,5.9,1,5,62.09,3.1,us-101
9,1118847903800,6.48,940.613,19.98,-0.24,13.0,5.9,1,5,62.66,3.14,us-101
9,1118847903900,6.486,942.61,19.95,-0.37,13.0,5.9,1,5,63.35,3.18,us-101
9,1118847904000,6.49,944.592,20.04,1.46,13.0,5.9,1,5,64.16,3.2,us-101
9,1118847904100,6.495,946.575,20.44,5.93,13.0,5.9,1,5,65.07,3.18,us-101
9,1118847904200,6.459,948.614,21.26,10.93,13.0,5.9,1,5,66.01,3.1,us-101
9,1118847904300,6.455,950.801,22.43,11.2,13.0,5.9,1,5,66.85,2.98,us-101
9,1118847904400,6.497,953.099,23.61,11.07,13.0,5.9,1,5,67.61,2.86,us-101
9,1118847904500,6.558,955.546,24.46,6.31,13.0,5.9,1,5,68.22,2.79,us-101
9,1118847904600,6.58,958.053,24.9,2.05,13.0,5.9,1,5,68.75,2.76,us-101
9,1118847904700,6.599,960.57,25.03,-0.09,13.0,5.9,1,5,69.27,2.77,us-101
9,1118847904800,6.62,963.075,25.02,-0.27,13.0,5.9,1,5,69.85,2.79,us-101
9,1118847904900,6.641,965.573,25.0,0.0,13.0,5.9,1,5,70.57,2.82,us-101
9,1118847905000,6.662,968.073,25.0,0.0,13.0,5.9,1,5,71.41,2.86,us-101
9,1118847905100,6.683,970.572,25.0,0.0,13.0,5.9,1,5,72.37,2.89,us-101
9,1118847905200,6.704,973.074,24.98,-0.24,13.0,5.9,1,5,73.38,2.94,us-101
9,1118847905300,6.725,975.569,24.97,-0.07,13.0,5.9,1,5,74.4,2.98,us-101
9,1118847905400,6.746,978.053,25.1,2.03,13.0,5.9,1,5,75.42,3.0,us-101
9,1118847905500,6.766,980.546,25.53,6.25,13.0,5.9,1,5,76.43,2.99,us-101
9,1118847905600,6.746,983.1,26.36,10.7,13.0,5.9,1,5,77.39,2.94,us-101
9,1118847905700,6.746,985.792,27.5,11.2,13.0,5.9,1,5,78.2,2.84,us-101
9,1118847905800,6.792,988.6,28.63,10.7,13.0,5.9,1,5,78.84,2.75,us-101
9,1118847905900,6.857,991.545,29.47,6.26,13.0,5.9,1,5,79.26,2.69,us-101
9,1118847906000,6.882,994.552,29.9,2.05,13.0,5.9,1,5,79.59,2.66,us-101
9,1118847906100,6.907,997.569,30.02,-0.12,13.0,5.9,1,5,79.94,2.66,us-101
9,1118847906200,6.932,1000.573,30.01,-0.33,13.0,5.9,1,5,80.38,2.68,us-101
9,1118847906300,6.957,1003.567,30.01,0.38,13.0,5.9,1,5,80.89,2.7,us-101
9,1118847906400,6.99,1006.563,30.11,1.38,13.0,5.9,1,5,81.41,2.7,us-101
9,1118847906500,7.013,1009.573,30.29,2.48,13.0,5.9,1,5,81.9,2.7,us-101
9,1118847906600,6.987,1012.611,30.56,3.0,13.0,5.9,1,5,82.36,2.7,us-101
9,1118847906700,6.929,1015.685,30.83,2.49,13.0,5.9,1,5,82.79,2.69,us-101
9,1118847906800,6.82,1018.787,31.02,1.39,13.0,5.9,1,5,83.19,2.68,us-101
9,1118847906900,6.704,1021.904,31.1,0.19,13.0,5.9,1,5,83.57,2.69,us-101
9,1118847907000,6.607,1025.019,31.1,-0.33,13.0,5.9,1,5,83.96,2.7,us-101
9,1118847907100,6.512,1028.118,31.16,1.15,13.0,5.9,1,5,84.37,2.71,us-101
9,1118847907200,6.408,1031.217,31.48,4.7,13.0,5.9,1,5,84.77,2.69,us-101
9,1118847907300,6.289,1034.361,32.14,8.76,13.0,5.9,1,5,85.08,2.65,us-101
9,1118847907400,6.202,1037.605,33.08,10.62,13.0,5.9,1,5,85.22,2.58,us-101
9,1118847907500,6.184,1040.977,34.01,8.66,13.0,5.9,1,5,85.18,2.5,us-101
9,1118847907600,6.2,1044.447,34.66,4.58,13.0,5.9,1,5,85.03,2.45,us-101
9,1118847907700,6.212,1047.961,34.97,1.14,13.0,5.9,1,5,84.85,2.43,us-101
9,1118847907800,6.218,1051.474,35.03,-0.27,13.0,5.9,1,5,84.67,2.42,us-101
9,1118847907900,6.223,1054.976,35.01,-0.19,13.0,5.9,1,5,84.49,2.41,us-101
9,1118847908000,6.228,1058.475,35.0,0.0,13.0,5.9,1,5,84.32,2.41,us-101
9,1118847908100,6.234,1061.975,35.0,0.0,13.0,5.9,1,5,84.15,2.4,us-101
9,1118847908200,6.239,1065.475,35.0,0.0,13.0,5.9,1,5,84.03,2.4,us-101
9,1118847908300,6.244,1068.975,35.0,0.0,13.0,5.9,1,5,83.98,2.4,us-101
9,1118847908400,6.249,1072.475,35.0,0.0,13.0,5.9,1,5,84.0,2.4,us-101
9,1118847908500,6.255,1075.975,35.0,0.0,13.0,5.9,1,5,84.01,2.4,us-101
9,1118847908600,6.26,1079.475,35.0,0.0,13.0,5.9,1,5,83.96,2.4,us-101
9,1118847908700,6.266,1082.975,35.0,0.0,13.0,5.9,1,5,83.83,2.4,us-101
9,1118847908800,6.271,1086.475,35.0,0.0,13.0,5.9,1,5,83.66,2.39,us-101
9,1118847908900,6.277,1089.973,35.01,0.22,13.0,5.9,1,5,83.54,2.39,us-101
9,1118847909000,6.282,1093.477,35.03,0.12,13.0,5.9,1,5,83.48,2.38,us-101
9,1118847909100,6.287,1096.994,34.9,-2.06,13.0,5.9,1,5,83.46,2.39,us-101
9,1118847909200,6.299,1100.504,34.43,-6.76,13.0,5.9,1,5,83.47,2.42,us-101
9,1118847909300,6.326,1103.94,33.52,-11.2,13.0,5.9,1,5,83.54,2.49,us-101
9,1118847909400,6.353,1107.225,32.28,-11.2,13.0,5.9,1,5,83.75,2.59,us-101
9,1118847909500,6.379,1110.394,31.0,-11.2,13.0,5.9,1,5,84.08,2.71,us-101
9,1118847909600,6.439,1113.419,29.99,-8.21,13.0,5.9,1,5,84.55,2.82,us-101
9,1118847909700,6.589,1116.35,29.37,-4.14,13.0,5.9,1,5,85.13,2.9,us-101
9,1118847909800,6.811,1119.246,29.08,-1.32,13.0,5.9,1,5,85.74,2.95,us-101
9,1118847909900,7.015,1122.139,29.0,-0.1,13.0,5.9,1,5,86.35,2.98,us-101
9,1118847910000,7.22,1125.038,28.98,-0.11,13.0,5.9,1,5,86.96,3.0,us-101
9,1118847910100,7.425,1127.934,28.99,0.08,13.0,5.9,1,5,87.56,3.02,us-101
9,1118847910200,7.629,1130.822,29.1,1.8,13.0,5.9,1,5,88.17,3.03,us-101
9,1118847910300,7.845,1133.723,29.43,4.61,13.0,5.9,1,5,88.77,3.02,us-101
9,1118847910400,8.005,1136.671,30.0,7.14,13.0,5.9,1,5,89.32,2.98,us-101
9,1118847910500,8.126,1139.699,30.75,8.13,13.0,5.9,1,5,89.8,2.92,us-101
9,1118847910600,8.215,1142.822,31.5,7.11,13.0,5.9,1,5,90.16,2.86,us-101
9,1118847910700,8.264,1146.023,32.07,4.58,13.0,5.9,1,5,90.44,2.82,us-101
9,1118847910800,8.258,1149.271,32.39,1.81,13.0,5.9,1,5,90.7,2.8,us-101
9,1118847910900,8.262,1152.532,32.51,0.12,13.0,5.9,1,5,91.06,2.8,us-101
9,1118847911000,8.267,1155.786,32.51,-0.22,13.0,5.9,1,5,91.55,2.82,us-101
9,1118847911100,8.272,1159.035,32.49,-0.11,13.0,5.9,1,5,92.18,2.84,us-101
9,1118847911200,8.278,1162.281,32.5,0.21,13.0,5.9,1,5,92.91,2.86,us-101
9,1118847911300,8.282,1165.527,32.58,1.14,13.0,5.9,1,5,93.71,2.88,us-101
9,1118847911400,8.288,1168.782,32.75,2.34,13.0,5.9,1,5,94.54,2.89,us-101
9,1118847911500,8.292,1172.064,33.0,2.91,13.0,5.9,1,5,95.4,2.89,us-101
9,1118847911600,8.298,1175.382,33.25,2.35,13.0,5.9,1,5,96.26,2.89,us-101
9,1118847911700,8.302,1178.727,33.43,1.15,13.0,5.9,1,5,97.1,2.9,us-101
9,1118847911800,8.307,1182.082,33.5,0.21,13.0,5.9,1,5,98.01,2.93,us-101
9,1118847911900,8.313,1185.435,33.51,-0.11,13.0,5.9,1,5,99.01,2.95,us-101
